p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
6.93558871443348e-32	0.752060453787592	1	0.839	1.99890602338687e-27	TE	ENSMODG00000019089
3.98440147948435e-29	0.750181605472875	1	0.928	1.14834435040219e-24	TE	ENSMODG00000011026
5.15661739576492e-20	0.749925935102606	1	0.997	1.48618869963341e-15	TE	ENSMODG00000007780
2.91716956504735e-28	0.735577056061619	1	0.806	8.40757440342297e-24	TE	ENSMODG00000001084
1.25698148548266e-17	0.728631988506792	1	0.999	3.62274633930957e-13	TE	ENSMODG00000009521
9.01378345641489e-29	0.72465515325441	1	1	2.59786252997333e-24	TE	ENSMODG00000006461
2.9012092319268e-27	0.721772944694345	1	0.923	8.36157512733622e-23	TE	ENSMODG00000012189
8.61262158383267e-25	0.713882457933894	1	0.99	2.48224366667641e-20	TE	ENSMODG00000013008
6.61016950692656e-27	0.71349566897231	1	1	1.9051169535913e-22	TE	ENSMODG00000008391
1.00998100243985e-25	0.711904319370522	1	0.943	2.9108662471319e-21	TE	ENSMODG00000015607
1.08003703427907e-12	0.704766472297646	1	0.982	3.11277473649571e-08	TE	ENSMODG00000019534
3.30905023001206e-34	0.699568366940724	1	0.996	9.53701366791775e-30	TE	ENSMODG00000018151
3.54268626080134e-32	0.697199067883674	1	0.86	1.02103760722556e-27	TE	ENSMODG00000001545
7.30738333851969e-15	0.693466885597521	1	0.901	2.10606095199476e-10	TE	ENSMODG00000000309
1.19055646251138e-20	0.692636112988599	1	0.744	3.43130278060404e-16	TE	ENSMODG00000006948
1.81781935887777e-28	0.680536678512037	1	1	5.23913717422162e-24	TE	ENSMODG00000007582
1.38419057321576e-15	0.677292305443601	1	0.878	3.98937565106514e-11	TE	ENSMODG00000023521
2.43886823455965e-30	0.676943578671205	1	0.628	7.02906213882436e-26	TE	ENSMODG00000004165
8.15997810778237e-33	0.673900343652738	1	0.853	2.35178729044396e-28	TE	ENSMODG00000010485
8.3219333010139e-23	0.665389539582904	1	0.912	2.39846439668522e-18	TE	ENSMODG00000007050
8.64777689488713e-29	0.664927658241879	1	0.918	2.49237577887542e-24	TE	ENSMODG00000011216
1.617992764109e-20	0.645434333652173	1	0.995	4.66321694543856e-16	TE	ENSMODG00000017087
1.40650923512774e-29	0.645137883340189	1	0.973	4.05370026656166e-25	TE	ENSMODG00000012139
4.41447311554104e-25	0.637028057904478	1	0.956	1.27229529663008e-20	TE	ENSMODG00000006439
3.90885095250981e-19	0.628161825619319	1	0.979	1.12656993302285e-14	TE	ENSMODG00000004322
2.85388695172687e-17	0.627793733656503	1	0.799	8.22518758357201e-13	TE	ENSMODG00000021220
1.83830891288529e-26	0.624556129141934	1	0.929	5.2981901178267e-22	TE	ENSMODG00000004569
2.07893497411951e-25	0.622794792224633	1	0.961	5.99169848890983e-21	TE	ENSMODG00000001284
3.3212321190975e-48	0.62254019177144	0.945	0.181	9.5721230904509e-44	TE	ENSMODG00000010089
4.87536833427076e-22	0.618727552469463	1	0.858	1.40512990762018e-17	TE	ENSMODG00000012467
4.3545781781444e-21	0.618664840521418	1	1	1.255032976723e-16	TE	ENSMODG00000004242
3.15599938805625e-30	0.617084266964648	1	0.985	9.09590583631691e-26	TE	ENSMODG00000003560
2.06481283724851e-26	0.614436927340246	1	0.999	5.95099707823392e-22	TE	ENSMODG00000018248
1.62218300012129e-24	0.611436094477199	1	0.81	4.67529362464957e-20	TE	ENSMODG00000024011
5.0106101799064e-25	0.609314077005509	1	0.761	1.44410795995082e-20	TE	ENSMODG00000015330
1.77697920720919e-17	0.597057879301593	1	1	5.12143177309762e-13	TE	ENSMODG00000016207
2.36965150321677e-29	0.596089497262829	1	0.981	6.82957259742107e-25	TE	ENSMODG00000019516
1.14582432692872e-18	0.574877288635647	1	0.994	3.30238029264126e-14	TE	ENSMODG00000017260
3.03854211325974e-20	0.573903714472479	1	1	8.7573822246259e-16	TE	ENSMODG00000006522
2.91026640740135e-27	0.566329040489986	1	0.996	8.38767881277143e-23	TE	ENSMODG00000009431
1.24372939684183e-21	0.563228365456921	1	0.99	3.58455249463783e-17	TE	ENSMODG00000015478
3.77622650224981e-19	0.559010066012935	1	0.954	1.08834624021342e-14	TE	ENSMODG00000020527
6.53250091050652e-19	0.558860590508658	1	1	1.88273208741708e-14	TE	ENSMODG00000018935
2.50435425995275e-22	0.554318230141353	1	0.92	7.21779941260983e-18	TE	ENSMODG00000006375
1.95226597827156e-24	0.554163944353895	1	0.955	5.62662577597647e-20	TE	ENSMODG00000002668
4.81550345457782e-28	0.55184381365386	1	0.994	1.38787625064387e-23	TE	ENSMODG00000016892
6.65139531509555e-29	0.551811819048263	1	0.839	1.91699864376369e-24	TE	ENSMODG00000035742
1.82470470686448e-19	0.549609566963924	1	0.96	5.25898143565412e-15	TE	ENSMODG00000023258
9.78442309120681e-30	0.547836040178573	1	1	2.81996857911671e-25	TE	ENSMODG00000019554
2.89780871769068e-25	0.544492217929129	1	0.95	8.3517745052563e-21	TE	ENSMODG00000011991
6.68229664316929e-16	0.542180227293625	1	0.974	1.92590471552782e-11	TE	ENSMODG00000004055
1.04803711326927e-10	0.540055627182664	1	0.965	3.02054776415336e-06	TE	ENSMODG00000001868
2.29041807719432e-20	0.532792552346894	1	0.755	6.60121394028175e-16	TE	ENSMODG00000014085
5.70884047764758e-29	0.527951946578511	1	0.999	1.64534491406281e-24	TE	ENSMODG00000008305
5.57902562700519e-24	0.525650778241832	1	0.972	1.60793097595917e-19	TE	ENSMODG00000013285
1.01220281764878e-12	0.525485996414291	1	0.956	2.91726974074554e-08	TE	ENSMODG00000007140
4.03780740557804e-26	0.525045460516464	1	0.996	1.16373647236165e-21	TE	ENSMODG00000008117
3.31206159212954e-17	0.522823061144191	1	0.929	9.54569271467656e-13	TE	ENSMODG00000009625
3.68658364528155e-18	0.520176754384724	1	0.717	1.0625102724066e-13	TE	ENSMODG00000024995
3.85799163949732e-20	0.518997144242613	1	0.775	1.11191177041952e-15	TE	ENSMODG00000011508
1.99718647458823e-29	0.517615335138253	1	0.986	5.75609113841075e-25	TE	ENSMODG00000009506
6.19924987199155e-21	0.517385979217418	1	0.893	1.78668580560669e-16	TE	ENSMODG00000011179
2.19520013975607e-15	0.516608497875793	1	0.861	6.32678632279096e-11	TE	ENSMODG00000008153
3.65174129111096e-19	0.514804544935574	1	1	1.05246835751109e-14	TE	ENSMODG00000005722
1.49024323598258e-24	0.514023491425739	1	0.598	4.29503003042539e-20	TE	ENSMODG00000011406
5.48799989389414e-20	0.510143502157877	1	0.94	1.58169644941923e-15	TE	ENSMODG00000021216
1.74330472732084e-19	0.508788610627649	1	0.99	5.02437855461138e-15	TE	ENSMODG00000001854
6.65153052848654e-27	0.504620416599984	1	0.99	1.91703761361511e-22	TE	ENSMODG00000003351
3.70772003988545e-20	0.499360045609225	1	0.969	1.06860199269539e-15	TE	ENSMODG00000008243
4.48372283062422e-22	0.49927259800251	1	0.997	1.29225375701421e-17	TE	ENSMODG00000021284
2.14628656230303e-27	0.498708043921037	1	0.985	6.18581250121356e-23	TE	ENSMODG00000017202
7.06201167375407e-24	0.497613791695951	1	0.649	2.03534238449266e-19	TE	ENSMODG00000003977
6.3779300618188e-14	0.492870482643222	1	0.946	1.8381832231168e-09	TE	ENSMODG00000015807
1.35494389510149e-22	0.491682756681793	1	0.95	3.90508380007199e-18	TE	ENSMODG00000019078
2.36066873285836e-21	0.48639226664205	1	0.734	6.80368335497109e-17	TE	ENSMODG00000014549
4.47170735993747e-23	0.486166963936452	1	0.986	1.28879077820758e-18	TE	ENSMODG00000017742
4.21126918738371e-32	0.484584233560974	1	0.954	1.21372989249586e-27	TE	ENSMODG00000013765
1.01001476212672e-22	0.483874791091484	1	1	2.91096354592543e-18	TE	ENSMODG00000017751
4.12093922019852e-18	0.482769118303769	1	0.929	1.18769589265341e-13	TE	ENSMODG00000002176
2.88043498187384e-11	0.482201141396322	1	0.897	8.3017016612586e-07	TE	ENSMODG00000012794
3.23596796213615e-13	0.480691311353894	1	0.996	9.32638326367259e-09	TE	ENSMODG00000012885
5.5793392092658e-31	0.480507043857953	0.982	0.375	1.6080213535025e-26	TE	ENSMODG00000000705
5.44368581985981e-25	0.475132833300275	1	1	1.5689246901418e-20	TE	ENSMODG00000025764
3.17875932198753e-19	0.47445286851475	1	0.717	9.16150224190025e-15	TE	ENSMODG00000003728
4.75237073439629e-29	0.47406577729661	1	0.553	1.36968076936036e-24	TE	ENSMODG00000008463
1.76537014498846e-24	0.473936753472047	1	0.789	5.08797329487123e-20	TE	ENSMODG00000006034
2.15174252346974e-22	0.471925014823771	1	0.979	6.20153712689213e-18	TE	ENSMODG00000012175
3.05240773397879e-30	0.47108832824564	1	0.986	8.79734433010027e-26	TE	ENSMODG00000005772
1.34651173666165e-23	0.46861529916767	1	0.739	3.88078147623255e-19	TE	ENSMODG00000005019
1.34024273304213e-22	0.466550160961301	1	0.88	3.86271358090073e-18	TE	ENSMODG00000003633
4.81829162056620e-11	0.461977068198831	1	0.995	1.38867982796339e-06	TE	ENSMODG00000008869
1.83140693563616e-20	0.461516150675009	0.982	0.806	5.27829792919698e-16	TE	ENSMODG00000011852
5.68438026525454e-24	0.459906089313907	1	0.999	1.63829523624901e-19	TE	ENSMODG00000009359
2.91388684180503e-25	0.455812560279425	1	0.988	8.39811326676627e-21	TE	ENSMODG00000011827
1.52031842639807e-31	0.455031248496853	1	0.94	4.38170973672188e-27	TE	ENSMODG00000006613
3.97708625499281e-29	0.454517509132819	1	0.934	1.14623602955148e-24	TE	ENSMODG00000020374
2.08422990945281e-25	0.452412616170728	1	0.992	6.00695902203394e-21	TE	ENSMODG00000019232
7.26838732144437e-20	0.451340725585574	1	0.977	2.09482190991348e-15	TE	ENSMODG00000005958
5.95549890352267e-17	0.450615994906768	1	0.916	1.71643433898427e-12	TE	ENSMODG00000030252
6.06993728338225e-14	0.450058679329473	1	1	1.7494166244436e-09	TE	ENSMODG00000006544
9.01777958616676e-22	0.448404108797795	1	0.967	2.59901425452912e-17	TE	ENSMODG00000001996
1.05455998568562e-10	0.44712488442921	1	0.95	3.03934733474452e-06	TE	ENSMODG00000003119
2.21411727315664e-17	0.442582750443417	1	1	6.38130739296475e-13	TE	ENSMODG00000010826
5.08871020973185e-25	0.437772650838045	1	0.973	1.46661716954682e-20	TE	ENSMODG00000006250
5.63057582493084e-15	0.43566329910626	1	1	1.62278825850332e-10	TE	ENSMODG00000002974
6.14668141861013e-24	0.4340309309735	1	0.762	1.77153505165762e-19	TE	ENSMODG00000006857
2.55652473146336e-21	0.432710587920858	1	1	7.36815992855056e-17	TE	ENSMODG00000019596
1.5558693786437e-20	0.428615717014279	1	0.811	4.48417113618901e-16	TE	ENSMODG00000015688
6.866134758472e-23	0.42622679874406	1	0.949	1.97888869873922e-18	TE	ENSMODG00000000229
2.95300607351178e-25	0.426193455739194	1	0.624	8.51085880446831e-21	TE	ENSMODG00000028962
5.10872882290158e-22	0.423471397999181	1	0.748	1.47238673404846e-17	TE	ENSMODG00000021086
2.19966840842397e-21	0.42260942653162	1	0.997	6.33966431991872e-17	TE	ENSMODG00000009083
8.87268784576947e-20	0.420355677346769	0.873	0.32	2.55719736402922e-15	TE	ENSMODG00000024759
1.50622454584379e-23	0.419790332402991	1	0.855	4.34108976357639e-19	TE	ENSMODG00000002598
1.04367453520418e-18	0.419033502016982	1	0.999	3.00797437791197e-14	TE	ENSMODG00000004343
3.34243040195134e-25	0.418764151305863	1	0.795	9.63321866146396e-21	TE	ENSMODG00000008531
9.08084072316914e-11	0.418631925961869	1	0.952	2.61718910482458e-06	TE	ENSMODG00000015957
1.16810269828076e-21	0.418222999031174	1	0.853	3.36658878671498e-17	TE	ENSMODG00000009763
7.87987173438692e-20	0.417114986811419	1	1	2.27105783256766e-15	TE	ENSMODG00000001059
8.73076535506287e-22	0.415300601969367	1	1	2.51629388298267e-17	TE	ENSMODG00000021273
7.3970385079127e-30	0.414426469245951	1	0.775	2.13190046836552e-25	TE	ENSMODG00000012797
4.26346968463761e-20	0.41426320374667	0.982	0.592	1.22877459780941e-15	TE	ENSMODG00000015599
1.30829271569495e-25	0.410805301769297	1	0.822	3.77063043590443e-21	TE	ENSMODG00000004561
1.95558112719422e-23	0.410169940902171	1	0.99	5.63618036668648e-19	TE	ENSMODG00000001735
5.09167145401608e-20	0.409978120649323	1	0.497	1.46747062976198e-15	TE	ENSMODG00000008769
4.02117071469171e-14	0.405931266767044	1	0.921	1.1589416116813e-09	TE	ENSMODG00000002753
8.14083216770305e-22	0.405803560100948	1	0.82	2.3462692390537e-17	TE	ENSMODG00000013532
1.70276224582377e-19	0.400369208449487	1	0.959	4.9075310686887e-15	TE	ENSMODG00000008464
2.68844464900317e-10	0.399365734014246	1	0.999	7.74836632289204e-06	TE	ENSMODG00000018164
1.0942324393676e-23	0.397331756374671	1	0.992	3.15368731350136e-19	TE	ENSMODG00000015587
3.44748361871318e-26	0.396607866710799	1	0.86	9.93599253749327e-22	TE	ENSMODG00000000553
1.60323883792568e-15	0.392473603016469	1	0.994	4.62069465478561e-11	TE	ENSMODG00000003737
3.05549915561038e-16	0.391490170953573	1	0.695	8.80625411638467e-12	TE	ENSMODG00000019555
7.97444642600462e-33	0.391010747067233	1	0.668	2.29831520443879e-28	TE	ENSMODG00000029263
4.7647349510288e-19	0.389741927137369	1	0.833	1.37324426023601e-14	TE	ENSMODG00000010078
9.04864891378739e-12	0.38965302606038	1	0.997	2.60791110344266e-07	TE	ENSMODG00000000929
1.22832159829535e-55	0.387246106648689	0.945	0.14	3.54014567844703e-51	TE	ENSMODG00000035037
4.11063596144222e-19	0.377078493803902	1	0.865	1.18472639044726e-14	TE	ENSMODG00000015027
4.66104905491586e-18	0.374067245769275	1	0.997	1.3433609481173e-13	TE	ENSMODG00000011238
2.32044739628899e-19	0.369694115158511	1	0.991	6.6877614408445e-15	TE	ENSMODG00000014157
1.09605659004344e-21	0.368792465179964	1	0.86	3.15894469816419e-17	TE	ENSMODG00000002815
1.30391303386579e-16	0.368714841888922	0.982	0.776	3.75800775490459e-12	TE	ENSMODG00000007664
1.83789397102417e-09	0.366913312242748	1	0.995	5.29699421388877e-05	TE	ENSMODG00000014803
1.74805825612986e-17	0.365382902645027	1	0.884	5.03807869999186e-13	TE	ENSMODG00000014620
2.10952300556342e-41	0.365049526943902	1	0.324	6.07985625433432e-37	TE	ENSMODG00000011297
9.90034614131597e-26	0.36459849089236	1	0.627	2.85337876138867e-21	TE	ENSMODG00000001824
3.75950275917466e-18	0.364443391425389	1	0.878	1.08352629022173e-13	TE	ENSMODG00000003557
2.96953056321851e-28	0.364359333738502	1	0.978	8.55848403625206e-24	TE	ENSMODG00000011224
1.0162261298044e-21	0.359712439164621	1	1	2.92886532870925e-17	TE	ENSMODG00000016012
1.45589454034212e-30	0.358056017245383	1	0.943	4.19603365472004e-26	TE	ENSMODG00000005751
1.49588405657961e-08	0.3555796491486	1	0.936	0.000431128743946808	TE	ENSMODG00000001163
1.93260117947668e-19	0.354706788140434	1	0.685	5.56994985936975e-15	TE	ENSMODG00000011624
1.34554399082145e-16	0.352054867749692	1	0.999	3.87799233594651e-12	TE	ENSMODG00000005086
2.30266003576573e-21	0.35123159774171	1	0.843	6.6364964890804e-17	TE	ENSMODG00000012839
2.02310682609865e-20	0.351182401440938	1	0.768	5.83079618349893e-16	TE	ENSMODG00000012413
4.14722035900075e-23	0.345498582011213	1	1	1.1952703796676e-18	TE	ENSMODG00000017217
1.69860174068688e-16	0.344226738008029	1	0.977	4.89554007683365e-12	TE	ENSMODG00000007908
9.93608066235823e-21	0.344166076947975	1	0.969	2.86367780769827e-16	TE	ENSMODG00000019522
1.06258787953728e-21	0.341865066322026	1	0.979	3.0624845276144e-17	TE	ENSMODG00000001629
7.19381094771336e-21	0.340887014441106	1	0.994	2.07332825324047e-16	TE	ENSMODG00000006342
4.01932830418856e-21	0.340586467702343	1	0.928	1.15841061055018e-16	TE	ENSMODG00000015235
2.8464970323463e-15	0.34039736126463	1	0.964	8.20388909692528e-11	TE	ENSMODG00000012072
1.21877241313942e-29	0.339693420931492	0.909	0.306	3.51262397190911e-25	TE	ENSMODG00000001026
9.38611008501756e-19	0.33745130557848	1	0.803	2.70517078760291e-14	TE	ENSMODG00000019226
2.8917049077416e-23	0.33738551972013	1	1	8.33418271460206e-19	TE	ENSMODG00000016081
9.35284490528722e-14	0.337275761420242	1	0.972	2.69558343015283e-09	TE	ENSMODG00000014598
8.70059642298831e-08	0.336168334281161	1	0.999	0.00250759889506946	TE	ENSMODG00000016759
1.23897433433577e-19	0.334279559360016	1	0.866	3.57084792898912e-15	TE	ENSMODG00000015593
7.18469032926709e-15	0.333872899879062	1	1	2.07069959979807e-10	TE	ENSMODG00000015005
9.03163407729235e-15	0.333795859500339	1	0.977	2.60300725741643e-10	TE	ENSMODG00000000878
2.97210651848096e-21	0.333337776009242	1	0.924	8.56590819691396e-17	TE	ENSMODG00000017607
8.37373951530468e-19	0.331788863420894	1	0.634	2.41339546570596e-14	TE	ENSMODG00000017719
1.50469011933683e-14	0.331614435626911	1	0.991	4.33666739294068e-10	TE	ENSMODG00000004396
2.3897012386023e-34	0.330867379456895	0.964	0.318	6.88735793977569e-30	TE	ENSMODG00000009095
4.30140557339532e-11	0.327890533877911	1	0.979	1.23970810030827e-06	TE	ENSMODG00000015240
6.50943685820625e-10	0.326408477196649	1	0.996	1.87608479690362e-05	TE	ENSMODG00000012573
7.13438989202179e-11	0.326152927438673	1	0.995	2.0562025107796e-06	TE	ENSMODG00000000839
2.24651686013991e-15	0.325027035706907	1	0.997	6.47468624260925e-11	TE	ENSMODG00000000689
9.8931534043755e-18	0.324798881863388	1	0.816	2.85130574267506e-13	TE	ENSMODG00000014681
3.02495940148381e-09	0.323380330171879	1	1	8.7182354910165e-05	TE	ENSMODG00000009978
2.15096609713564e-09	0.323330739115118	1	0.996	6.19929938855462e-05	TE	ENSMODG00000013370
8.44957724768477e-09	0.321826613070972	1	0.951	0.000243525265855523	TE	ENSMODG00000023582
1.00266501477075e-23	0.321496243873821	1	0.901	2.88978083907078e-19	TE	ENSMODG00000017505
2.0253210965315e-20	0.321477836402032	1	0.757	5.83717793231342e-16	TE	ENSMODG00000014569
9.44655977474741e-25	0.321148558771388	1	0.92	2.72259299267995e-20	TE	ENSMODG00000011377
3.95683552129787e-29	0.318630757825175	1	1	1.14039956559326e-24	TE	ENSMODG00000009113
1.55777168527673e-12	0.318509196762029	1	0.879	4.48965377413606e-08	TE	ENSMODG00000021165
1.1388176215009e-14	0.317609988746292	1	0.963	3.28218626692775e-10	TE	ENSMODG00000017338
4.18156911962915e-07	0.315124527448852	1	1	0.0120517003596832	TE	ENSMODG00000015439
1.59020336562094e-10	0.315034885455722	1	0.992	4.58312512005611e-06	TE	ENSMODG00000021479
2.75682586596791e-28	0.31468563924793	0.982	0.562	7.94544782830611e-24	TE	ENSMODG00000001986
4.66422936720792e-10	0.314344813397273	1	0.959	1.34427754592299e-05	TE	ENSMODG00000008003
2.50251996638443e-09	0.313327042125046	0.982	0.94	7.21251279511656e-05	TE	ENSMODG00000024373
1.17206617509264e-10	0.312405524440376	1	1	3.3780119232345e-06	TE	ENSMODG00000003303
2.82116468377453e-31	0.311790753529192	1	0.974	8.13087873510657e-27	TE	ENSMODG00000017436
6.44112801342324e-23	0.311051378312333	1	1	1.85639750474871e-18	TE	ENSMODG00000009911
3.66075371411993e-16	0.310392292764406	1	0.999	1.0550658279465e-11	TE	ENSMODG00000004386
3.47542787412604e-32	0.309278915382711	1	0.502	1.00165306760186e-27	TE	ENSMODG00000017222
2.17211417475074e-18	0.309074753354732	1	0.97	6.2602502630491e-14	TE	ENSMODG00000025788
1.43235236136367e-19	0.308649666821735	1	0.997	4.12818274068622e-15	TE	ENSMODG00000006953
3.64376787538303e-12	0.308289928514284	1	0.992	1.05017033936414e-07	TE	ENSMODG00000004627
2.19051478017499e-13	0.308271685276728	1	0.914	6.31328264794234e-09	TE	ENSMODG00000013164
2.24872442374078e-21	0.30699644851141	1	0.853	6.48104866166329e-17	TE	ENSMODG00000002789
3.60152875090825e-17	0.305822371562448	1	0.691	1.03799660129927e-12	TE	ENSMODG00000009116
4.54198703039189e-16	0.304885301075319	1	1	1.30904608202925e-11	TE	ENSMODG00000003527
2.31209471517788e-17	0.304753657513024	1	0.918	6.66368817861417e-13	TE	ENSMODG00000009032
4.04727991032915e-12	0.304620686631752	1	0.933	1.16646654295596e-07	TE	ENSMODG00000002171
3.44619383360685e-15	0.304109660791369	0.982	0.728	9.93227524783831e-11	TE	ENSMODG00000024629
3.62246594068338e-11	0.303734498180168	1	0.892	1.04403090876436e-06	TE	ENSMODG00000003102
2.21668604840245e-37	0.302630610732498	1	0.335	6.38871086010071e-33	TE	ENSMODG00000008358
6.63391834591635e-08	0.301731874121069	1	0.967	0.00191196160647655	TE	ENSMODG00000007651
1.47649720942506e-15	0.30171891048188	1	0.763	4.25541260728395e-11	TE	ENSMODG00000018382
7.97466415122702e-15	0.301184182958011	1	0.964	2.29837795502514e-10	TE	ENSMODG00000010481
7.111763149662e-16	0.299913075190923	1	0.994	2.04968125736408e-11	TE	ENSMODG00000008824
4.64676185663685e-09	0.299445412440485	1	0.94	0.000133924323470131	TE	ENSMODG00000003883
9.4385932915088e-28	0.299398269658047	0.982	0.551	2.72029697254575e-23	TE	ENSMODG00000008525
3.92016121024226e-21	0.299385827268486	1	0.882	1.12982966240392e-16	TE	ENSMODG00000000542
3.43080071482842e-17	0.298809755519892	0.982	0.449	9.887910740207e-13	TE	ENSMODG00000004329
1.54163291586514e-07	0.297238613989533	1	0.969	0.00444314022681491	TE	ENSMODG00000014189
3.61672368000204e-28	0.297107983719897	1	0.481	1.04237593181339e-23	TE	ENSMODG00000012630
8.59922160021853e-16	0.296707045730362	1	1	2.47838165739898e-11	TE	ENSMODG00000001303
6.52506176866632e-30	0.292851116365214	1	0.92	1.88058805234732e-25	TE	ENSMODG00000024683
1.08413828447448e-12	0.292486296816789	1	0.97	3.12459494968391e-08	TE	ENSMODG00000014653
2.1928406195825e-16	0.29232716831802	1	0.938	6.31998594969872e-12	TE	ENSMODG00000014236
6.43195803959516e-17	0.292151432580213	1	0.949	1.85375462659172e-12	TE	ENSMODG00000011967
4.21144861018393e-09	0.291646066770287	1	0.987	0.000121378160394111	TE	ENSMODG00000007323
1.63387794404869e-10	0.289751768271386	1	0.891	4.70899962254273e-06	TE	ENSMODG00000021555
4.57419390757045e-28	0.289678879328333	1	1	1.31832842610088e-23	TE	ENSMODG00000025019
1.6981075718822e-09	0.288900466352403	1	0.976	4.8941158329217e-05	TE	ENSMODG00000012906
1.04918719419934e-16	0.288379999670984	1	0.995	3.02386241240192e-12	TE	ENSMODG00000010355
